timestamp,station_id,cmaq_row,cmaq_col,source_file,cmaq_o3,cmaq_so2,cmaq_co,cmaq_no2,cmaq_no,cmaq_rh,cmaq_ta,cmaq_pres,cmaq_wvel,cmaq_nox
2025-12-31 02:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.028700850903987885,5.481793050421402e-05,0.07966819405555725,0.0004696546820923686,0.00022372440434992313,0.7719451785087585,293.91748046875,99466.890625,-0.0033088054042309523,0.0006933790864422917
2025-12-31 03:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.03031775914132595,7.5633215601556e-05,0.08093828707933426,0.0004419516189955175,0.00021310993179213256,0.713210940361023,294.9886169433594,99449.734375,-0.0012485217303037643,0.00065506155078765
2025-12-31 04:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.031916163861751556,8.987302862806246e-05,0.08262737095355988,0.00043426998308859766,0.00019886676454916596,0.6894998550415039,295.6092529296875,99401.2734375,0.00471226591616869,0.0006331367476377636
2025-12-31 05:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.03261172026395798,9.493896504864097e-05,0.08649003505706787,0.0005615120753645897,0.00022274864022620022,0.6955577731132507,295.6048889160156,99273.4609375,0.008647018112242222,0.0007842607155907899
2025-12-31 06:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.033157721161842346,0.00012407555186655372,0.09271755069494247,0.0007341738673858345,0.00030186105868779123,0.7142497897148132,295.3620300292969,99146.0234375,0.005466268863528967,0.0010360349260736257
2025-12-31 07:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.03363170847296715,0.00017004423716571182,0.09825628250837326,0.0008747607353143394,0.00036847498267889023,0.7269830107688904,295.359130859375,99080.7890625,0.001849259715527296,0.0012432357179932296
2025-12-31 08:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.03287511318922043,0.00023097182565834373,0.10241980105638504,0.0011347708059474826,0.0003813050570897758,0.7445074915885925,295.21923828125,99098.640625,0.0025562227237969637,0.0015160758630372584
2025-12-31 09:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.03021100163459778,0.00030461949063465,0.10963514447212219,0.0019033157732337713,0.00025764148449525237,0.793972373008728,294.5370178222656,99131.4765625,0.004285097122192383,0.0021609572577290237
2025-12-31 10:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.02434208057820797,0.0005807423731312156,0.14789655804634094,0.00507556926459074,4.085110413143411e-05,0.8527916669845581,293.65460205078125,99150.640625,0.0055855875834822655,0.005116420368722174
2025-12-31 11:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.017160171642899513,0.001399264670908451,0.22708337008953094,0.010972410440444946,6.34937096037902e-05,0.8900785446166992,292.95709228515625,99206.9609375,0.0036597184371203184,0.011035904150048736
2025-12-31 12:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.010944235138595104,0.002406652783975005,0.30682092905044556,0.01675524190068245,0.00013399339513853192,0.9183180332183838,292.3761291503906,99269.625,0.0023674045223742723,0.01688923529582098
2025-12-31 13:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.00584700983017683,0.002916649915277958,0.36950159072875977,0.02137751691043377,0.00036191276740282774,0.9446422457695007,291.86566162109375,99310.53125,0.0029695932753384113,0.021739429677836597
